id,country,year,sex,age,population,country-year, gdp_for_year($) ,gdp_per_capita ($),suicides_no,generation
16474,Mauritius,2009,male,75+ years,13141,Mauritius2009,"9,12,88,43,109",7873,1,Silent
16475,Mauritius,2009,female,15-24 years,97984,Mauritius2009,"9,12,88,43,109",7873,7,Millenials
16476,Mauritius,2009,female,25-34 years,98003,Mauritius2009,"9,12,88,43,109",7873,5,Generation X
16477,Mauritius,2009,female,75+ years,21454,Mauritius2009,"9,12,88,43,109",7873,1,Silent
16478,Mauritius,2009,female,55-74 years,93824,Mauritius2009,"9,12,88,43,109",7873,4,Silent
16479,Mauritius,2009,female,5-14 years,96125,Mauritius2009,"9,12,88,43,109",7873,3,Generation Z
16480,Mauritius,2009,female,35-54 years,178594,Mauritius2009,"9,12,88,43,109",7873,3,Boomers
16481,Mauritius,2009,male,5-14 years,99208,Mauritius2009,"9,12,88,43,109",7873,1,Generation Z
16482,Mauritius,2010,male,75+ years,12508,Mauritius2010,"10,00,36,70,690",8587,4,Silent
16483,Mauritius,2010,male,25-34 years,102081,Mauritius2010,"10,00,36,70,690",8587,18,Generation X
16484,Mauritius,2010,male,35-54 years,181881,Mauritius2010,"10,00,36,70,690",8587,28,Generation X
16485,Mauritius,2010,male,15-24 years,100282,Mauritius2010,"10,00,36,70,690",8587,15,Millenials
16486,Mauritius,2010,male,55-74 years,81700,Mauritius2010,"10,00,36,70,690",8587,11,Silent
16487,Mauritius,2010,female,25-34 years,102078,Mauritius2010,"10,00,36,70,690",8587,9,Generation X
16488,Mauritius,2010,female,35-54 years,184083,Mauritius2010,"10,00,36,70,690",8587,8,Generation X
16489,Mauritius,2010,female,55-74 years,93848,Mauritius2010,"10,00,36,70,690",8587,3,Silent
16490,Mauritius,2010,female,15-24 years,98088,Mauritius2010,"10,00,36,70,690",8587,2,Millenials
16491,Mauritius,2010,female,5-14 years,92051,Mauritius2010,"10,00,36,70,690",8587,0,Generation Z
16492,Mauritius,2010,female,75+ years,21469,Mauritius2010,"10,00,36,70,690",8587,0,Silent
16493,Mauritius,2010,male,5-14 years,94862,Mauritius2010,"10,00,36,70,690",8587,0,Generation Z
16494,Mauritius,2011,male,25-34 years,101278,Mauritius2011,"11,51,83,93,367",9817,28,Millenials
16495,Mauritius,2011,male,75+ years,12837,Mauritius2011,"11,51,83,93,367",9817,3,Silent
16496,Mauritius,2011,male,35-54 years,182167,Mauritius2011,"11,51,83,93,367",9817,40,Generation X
16497,Mauritius,2011,male,15-24 years,101183,Mauritius2011,"11,51,83,93,367",9817,13,Millenials
16498,Mauritius,2011,male,55-74 years,85760,Mauritius2011,"11,51,83,93,367",9817,11,Boomers
16499,Mauritius,2011,female,15-24 years,99022,Mauritius2011,"11,51,83,93,367",9817,10,Millenials
16500,Mauritius,2011,female,25-34 years,100904,Mauritius2011,"11,51,83,93,367",9817,5,Millenials
16501,Mauritius,2011,female,55-74 years,98036,Mauritius2011,"11,51,83,93,367",9817,3,Boomers
16502,Mauritius,2011,female,35-54 years,185299,Mauritius2011,"11,51,83,93,367",9817,4,Generation X
16503,Mauritius,2011,female,5-14 years,90807,Mauritius2011,"11,51,83,93,367",9817,1,Generation Z
16504,Mauritius,2011,female,75+ years,22119,Mauritius2011,"11,51,83,93,367",9817,0,Silent
16505,Mauritius,2011,male,5-14 years,93940,Mauritius2011,"11,51,83,93,367",9817,0,Generation Z
16506,Mauritius,2012,male,25-34 years,99664,Mauritius2012,"11,66,86,85,524",9884,26,Millenials
16507,Mauritius,2012,male,35-54 years,183077,Mauritius2012,"11,66,86,85,524",9884,37,Generation X
16508,Mauritius,2012,male,55-74 years,90063,Mauritius2012,"11,66,86,85,524",9884,14,Boomers
16509,Mauritius,2012,male,75+ years,13212,Mauritius2012,"11,66,86,85,524",9884,2,Silent
16510,Mauritius,2012,female,15-24 years,99697,Mauritius2012,"11,66,86,85,524",9884,10,Millenials
16511,Mauritius,2012,male,15-24 years,101864,Mauritius2012,"11,66,86,85,524",9884,9,Millenials
16512,Mauritius,2012,female,25-34 years,99373,Mauritius2012,"11,66,86,85,524",9884,6,Millenials
16513,Mauritius,2012,female,75+ years,22801,Mauritius2012,"11,66,86,85,524",9884,1,Silent
16514,Mauritius,2012,female,35-54 years,186881,Mauritius2012,"11,66,86,85,524",9884,5,Generation X
16515,Mauritius,2012,female,5-14 years,89061,Mauritius2012,"11,66,86,85,524",9884,2,Generation Z
16516,Mauritius,2012,female,55-74 years,102269,Mauritius2012,"11,66,86,85,524",9884,2,Boomers
16517,Mauritius,2012,male,5-14 years,92585,Mauritius2012,"11,66,86,85,524",9884,1,Generation Z
16518,Mauritius,2013,male,25-34 years,91452,Mauritius2013,"12,12,96,42,296",10572,19,Millenials
16519,Mauritius,2013,male,35-54 years,178200,Mauritius2013,"12,12,96,42,296",10572,33,Generation X
16520,Mauritius,2013,male,15-24 years,96237,Mauritius2013,"12,12,96,42,296",10572,17,Millenials
16521,Mauritius,2013,male,75+ years,14627,Mauritius2013,"12,12,96,42,296",10572,2,Silent
16522,Mauritius,2013,male,55-74 years,95695,Mauritius2013,"12,12,96,42,296",10572,12,Boomers
16523,Mauritius,2013,female,15-24 years,94321,Mauritius2013,"12,12,96,42,296",10572,8,Millenials
16524,Mauritius,2013,female,5-14 years,87604,Mauritius2013,"12,12,96,42,296",10572,2,Generation Z
16525,Mauritius,2013,female,35-54 years,176180,Mauritius2013,"12,12,96,42,296",10572,3,Generation X
16526,Mauritius,2013,female,25-34 years,89909,Mauritius2013,"12,12,96,42,296",10572,1,Millenials
16527,Mauritius,2013,female,55-74 years,107634,Mauritius2013,"12,12,96,42,296",10572,1,Boomers
16528,Mauritius,2013,female,75+ years,24625,Mauritius2013,"12,12,96,42,296",10572,0,Silent
16529,Mauritius,2013,male,5-14 years,90906,Mauritius2013,"12,12,96,42,296",10572,0,Generation Z
16530,Mauritius,2014,male,25-34 years,90004,Mauritius2014,"12,80,34,45,934",11120,24,Millenials
16531,Mauritius,2014,male,15-24 years,96346,Mauritius2014,"12,80,34,45,934",11120,24,Millenials
16532,Mauritius,2014,male,35-54 years,179164,Mauritius2014,"12,80,34,45,934",11120,41,Generation X
16533,Mauritius,2014,female,75+ years,25080,Mauritius2014,"12,80,34,45,934",11120,2,Silent
16534,Mauritius,2014,female,25-34 years,88430,Mauritius2014,"12,80,34,45,934",11120,7,Millenials
16535,Mauritius,2014,male,75+ years,14983,Mauritius2014,"12,80,34,45,934",11120,1,Silent
16536,Mauritius,2014,male,55-74 years,99760,Mauritius2014,"12,80,34,45,934",11120,6,Boomers
16537,Mauritius,2014,female,35-54 years,176494,Mauritius2014,"12,80,34,45,934",11120,7,Generation X
16538,Mauritius,2014,female,5-14 years,85980,Mauritius2014,"12,80,34,45,934",11120,3,Generation Z
16539,Mauritius,2014,female,15-24 years,94217,Mauritius2014,"12,80,34,45,934",11120,3,Millenials
16540,Mauritius,2014,female,55-74 years,112152,Mauritius2014,"12,80,34,45,934",11120,2,Boomers
16541,Mauritius,2014,male,5-14 years,88814,Mauritius2014,"12,80,34,45,934",11120,0,Generation Z
16542,Mauritius,2015,male,35-54 years,180202,Mauritius2015,"11,69,22,87,066",10125,37,Generation X
16543,Mauritius,2015,male,25-34 years,88362,Mauritius2015,"11,69,22,87,066",10125,16,Millenials
16544,Mauritius,2015,male,15-24 years,96489,Mauritius2015,"11,69,22,87,066",10125,14,Millenials
16545,Mauritius,2015,male,75+ years,15510,Mauritius2015,"11,69,22,87,066",10125,2,Silent
16546,Mauritius,2015,female,25-34 years,86613,Mauritius2015,"11,69,22,87,066",10125,10,Millenials
16547,Mauritius,2015,male,55-74 years,103727,Mauritius2015,"11,69,22,87,066",10125,9,Boomers
16548,Mauritius,2015,female,15-24 years,94082,Mauritius2015,"11,69,22,87,066",10125,7,Millenials
16549,Mauritius,2015,female,55-74 years,116373,Mauritius2015,"11,69,22,87,066",10125,4,Boomers
16550,Mauritius,2015,female,35-54 years,177447,Mauritius2015,"11,69,22,87,066",10125,5,Generation X
16551,Mauritius,2015,female,5-14 years,83838,Mauritius2015,"11,69,22,87,066",10125,0,Generation Z
16552,Mauritius,2015,female,75+ years,25820,Mauritius2015,"11,69,22,87,066",10125,0,Silent
16553,Mauritius,2015,male,5-14 years,86385,Mauritius2015,"11,69,22,87,066",10125,0,Generation Z
16554,Mauritius,2016,male,25-34 years,87701,Mauritius2016,"12,23,24,63,656",10570,17,Millenials
16555,Mauritius,2016,male,75+ years,15754,Mauritius2016,"12,23,24,63,656",10570,3,Silent
16556,Mauritius,2016,male,15-24 years,96372,Mauritius2016,"12,23,24,63,656",10570,18,Millenials
16557,Mauritius,2016,male,35-54 years,180530,Mauritius2016,"12,23,24,63,656",10570,33,Generation X
16558,Mauritius,2016,male,55-74 years,107902,Mauritius2016,"12,23,24,63,656",10570,12,Boomers
16559,Mauritius,2016,female,15-24 years,94001,Mauritius2016,"12,23,24,63,656",10570,4,Millenials
16560,Mauritius,2016,female,25-34 years,85747,Mauritius2016,"12,23,24,63,656",10570,3,Millenials
16561,Mauritius,2016,female,35-54 years,177524,Mauritius2016,"12,23,24,63,656",10570,6,Generation X
16562,Mauritius,2016,female,55-74 years,120603,Mauritius2016,"12,23,24,63,656",10570,2,Boomers
16563,Mauritius,2016,female,75+ years,26298,Mauritius2016,"12,23,24,63,656",10570,0,Silent
16564,Mexico,1985,male,75+ years,432000,Mexico1985,"1,84,47,25,57,415",2730,44,G.I. Generation
16565,Mexico,1985,male,55-74 years,2330000,Mexico1985,"1,84,47,25,57,415",2730,145,G.I. Generation
16566,Mexico,1985,male,25-34 years,5679000,Mexico1985,"1,84,47,25,57,415",2730,340,Boomers
16567,Mexico,1985,male,35-54 years,5836000,Mexico1985,"1,84,47,25,57,415",2730,327,Silent
16568,Mexico,1985,male,15-24 years,8420000,Mexico1985,"1,84,47,25,57,415",2730,375,Generation X
16569,Mexico,1985,female,15-24 years,8211000,Mexico1985,"1,84,47,25,57,415",2730,107,Generation X
16570,Mexico,1985,female,75+ years,563000,Mexico1985,"1,84,47,25,57,415",2730,7,G.I. Generation
16571,Mexico,1985,female,25-34 years,5661000,Mexico1985,"1,84,47,25,57,415",2730,61,Boomers
16572,Mexico,1985,female,35-54 years,6100000,Mexico1985,"1,84,47,25,57,415",2730,55,Silent
16573,Mexico,1985,female,55-74 years,2651000,Mexico1985,"1,84,47,25,57,415",2730,15,G.I. Generation
16574,Mexico,1985,male,5-14 years,11029000,Mexico1985,"1,84,47,25,57,415",2730,48,Generation X
16575,Mexico,1985,female,5-14 years,10654000,Mexico1985,"1,84,47,25,57,415",2730,20,Generation X
16576,Mexico,1986,male,75+ years,442100,Mexico1986,"1,29,44,09,93,789",1873,70,G.I. Generation
16577,Mexico,1986,male,55-74 years,2383900,Mexico1986,"1,29,44,09,93,789",1873,176,G.I. Generation
16578,Mexico,1986,male,25-34 years,5809900,Mexico1986,"1,29,44,09,93,789",1873,388,Boomers
16579,Mexico,1986,male,35-54 years,5971300,Mexico1986,"1,29,44,09,93,789",1873,361,Silent
16580,Mexico,1986,male,15-24 years,8614300,Mexico1986,"1,29,44,09,93,789",1873,408,Generation X
16581,Mexico,1986,female,15-24 years,8400500,Mexico1986,"1,29,44,09,93,789",1873,117,Generation X
16582,Mexico,1986,female,25-34 years,5791500,Mexico1986,"1,29,44,09,93,789",1873,70,Boomers
16583,Mexico,1986,female,35-54 years,6239700,Mexico1986,"1,29,44,09,93,789",1873,51,Silent
16584,Mexico,1986,female,75+ years,576700,Mexico1986,"1,29,44,09,93,789",1873,4,G.I. Generation
16585,Mexico,1986,female,55-74 years,2711700,Mexico1986,"1,29,44,09,93,789",1873,12,G.I. Generation
16586,Mexico,1986,male,5-14 years,11282700,Mexico1986,"1,29,44,09,93,789",1873,42,Generation X
16587,Mexico,1986,female,5-14 years,10899200,Mexico1986,"1,29,44,09,93,789",1873,15,Generation X
16588,Mexico,1987,male,75+ years,456000,Mexico1987,"1,40,26,33,87,027",2064,54,G.I. Generation
16589,Mexico,1987,male,25-34 years,5659000,Mexico1987,"1,40,26,33,87,027",2064,382,Boomers
16590,Mexico,1987,male,55-74 years,2409000,Mexico1987,"1,40,26,33,87,027",2064,161,G.I. Generation
16591,Mexico,1987,male,35-54 years,6187000,Mexico1987,"1,40,26,33,87,027",2064,378,Silent
16592,Mexico,1987,male,15-24 years,8726000,Mexico1987,"1,40,26,33,87,027",2064,405,Generation X
16593,Mexico,1987,female,15-24 years,8559000,Mexico1987,"1,40,26,33,87,027",2064,113,Generation X
16594,Mexico,1987,female,25-34 years,5728000,Mexico1987,"1,40,26,33,87,027",2064,64,Boomers
16595,Mexico,1987,female,35-54 years,6389000,Mexico1987,"1,40,26,33,87,027",2064,68,Silent
16596,Mexico,1987,female,55-74 years,2727000,Mexico1987,"1,40,26,33,87,027",2064,20,G.I. Generation
16597,Mexico,1987,female,75+ years,599100,Mexico1987,"1,40,26,33,87,027",2064,4,G.I. Generation
16598,Mexico,1987,male,5-14 years,10423000,Mexico1987,"1,40,26,33,87,027",2064,36,Generation X
16599,Mexico,1987,female,5-14 years,10086000,Mexico1987,"1,40,26,33,87,027",2064,16,Generation X
16600,Mexico,1988,male,75+ years,467000,Mexico1988,"1,83,14,41,64,357",2630,60,G.I. Generation
16601,Mexico,1988,male,55-74 years,2511000,Mexico1988,"1,83,14,41,64,357",2630,185,G.I. Generation
16602,Mexico,1988,male,25-34 years,5878000,Mexico1988,"1,83,14,41,64,357",2630,361,Boomers
16603,Mexico,1988,male,35-54 years,6379000,Mexico1988,"1,83,14,41,64,357",2630,353,Silent
16604,Mexico,1988,male,15-24 years,9021000,Mexico1988,"1,83,14,41,64,357",2630,418,Generation X
16605,Mexico,1988,female,15-24 years,8850000,Mexico1988,"1,83,14,41,64,357",2630,118,Generation X
16606,Mexico,1988,female,75+ years,614000,Mexico1988,"1,83,14,41,64,357",2630,7,G.I. Generation
16607,Mexico,1988,female,25-34 years,5953000,Mexico1988,"1,83,14,41,64,357",2630,59,Boomers
16608,Mexico,1988,female,35-54 years,6590000,Mexico1988,"1,83,14,41,64,357",2630,60,Silent
16609,Mexico,1988,female,55-74 years,2844000,Mexico1988,"1,83,14,41,64,357",2630,21,G.I. Generation
16610,Mexico,1988,male,5-14 years,10438000,Mexico1988,"1,83,14,41,64,357",2630,46,Generation X
16611,Mexico,1988,female,5-14 years,10101000,Mexico1988,"1,83,14,41,64,357",2630,15,Generation X
16612,Mexico,1989,male,75+ years,476000,Mexico1989,"2,22,97,70,46,516",3125,83,G.I. Generation
16613,Mexico,1989,male,55-74 years,2613000,Mexico1989,"2,22,97,70,46,516",3125,212,G.I. Generation
16614,Mexico,1989,male,35-54 years,6586000,Mexico1989,"2,22,97,70,46,516",3125,404,Silent
16615,Mexico,1989,male,25-34 years,6109000,Mexico1989,"2,22,97,70,46,516",3125,369,Boomers
16616,Mexico,1989,male,15-24 years,9284000,Mexico1989,"2,22,97,70,46,516",3125,472,Generation X
16617,Mexico,1989,female,35-54 years,6807000,Mexico1989,"2,22,97,70,46,516",3125,79,Silent
16618,Mexico,1989,female,15-24 years,9111000,Mexico1989,"2,22,97,70,46,516",3125,96,Generation X
16619,Mexico,1989,female,25-34 years,6186000,Mexico1989,"2,22,97,70,46,516",3125,64,Boomers
16620,Mexico,1989,female,55-74 years,2961000,Mexico1989,"2,22,97,70,46,516",3125,27,G.I. Generation
16621,Mexico,1989,female,75+ years,632000,Mexico1989,"2,22,97,70,46,516",3125,5,G.I. Generation
16622,Mexico,1989,male,5-14 years,10466000,Mexico1989,"2,22,97,70,46,516",3125,40,Generation X
16623,Mexico,1989,female,5-14 years,10128000,Mexico1989,"2,22,97,70,46,516",3125,14,Generation X
16624,Mexico,1990,male,75+ years,489000,Mexico1990,"2,62,70,99,48,091",3595,87,G.I. Generation
16625,Mexico,1990,male,55-74 years,2709000,Mexico1990,"2,62,70,99,48,091",3595,224,G.I. Generation
16626,Mexico,1990,male,35-54 years,6812000,Mexico1990,"2,62,70,99,48,091",3595,437,Silent
16627,Mexico,1990,male,25-34 years,6347000,Mexico1990,"2,62,70,99,48,091",3595,387,Boomers
16628,Mexico,1990,male,15-24 years,9501000,Mexico1990,"2,62,70,99,48,091",3595,472,Generation X
16629,Mexico,1990,female,15-24 years,9327000,Mexico1990,"2,62,70,99,48,091",3595,114,Generation X
16630,Mexico,1990,female,55-74 years,3073000,Mexico1990,"2,62,70,99,48,091",3595,34,G.I. Generation
16631,Mexico,1990,female,25-34 years,6426000,Mexico1990,"2,62,70,99,48,091",3595,57,Boomers
16632,Mexico,1990,female,35-54 years,7045000,Mexico1990,"2,62,70,99,48,091",3595,58,Silent
16633,Mexico,1990,female,75+ years,650900,Mexico1990,"2,62,70,99,48,091",3595,5,G.I. Generation
16634,Mexico,1990,male,5-14 years,10518000,Mexico1990,"2,62,70,99,48,091",3595,41,Generation X
16635,Mexico,1990,female,5-14 years,10179000,Mexico1990,"2,62,70,99,48,091",3595,10,Generation X
16636,Mexico,1991,male,75+ years,500300,Mexico1991,"3,14,45,40,15,372",4204,73,G.I. Generation
16637,Mexico,1991,male,55-74 years,2799000,Mexico1991,"3,14,45,40,15,372",4204,240,Silent
16638,Mexico,1991,male,25-34 years,6592000,Mexico1991,"3,14,45,40,15,372",4204,430,Boomers
16639,Mexico,1991,male,35-54 years,7060000,Mexico1991,"3,14,45,40,15,372",4204,440,Boomers
16640,Mexico,1991,male,15-24 years,9666000,Mexico1991,"3,14,45,40,15,372",4204,560,Generation X
16641,Mexico,1991,female,75+ years,667000,Mexico1991,"3,14,45,40,15,372",4204,8,G.I. Generation
16642,Mexico,1991,female,15-24 years,9492000,Mexico1991,"3,14,45,40,15,372",4204,113,Generation X
16643,Mexico,1991,female,25-34 years,6672000,Mexico1991,"3,14,45,40,15,372",4204,72,Boomers
16644,Mexico,1991,female,35-54 years,7306000,Mexico1991,"3,14,45,40,15,372",4204,75,Boomers
16645,Mexico,1991,female,55-74 years,3182000,Mexico1991,"3,14,45,40,15,372",4204,28,Silent
16646,Mexico,1991,male,5-14 years,10601000,Mexico1991,"3,14,45,40,15,372",4204,46,Millenials
16647,Mexico,1991,female,5-14 years,10259000,Mexico1991,"3,14,45,40,15,372",4204,18,Millenials
16648,Mexico,1992,male,75+ years,549600,Mexico1992,"3,63,60,91,63,462",4830,95,G.I. Generation
16649,Mexico,1992,male,55-74 years,2862600,Mexico1992,"3,63,60,91,63,462",4830,243,Silent
16650,Mexico,1992,male,25-34 years,6347100,Mexico1992,"3,63,60,91,63,462",4830,484,Boomers
16651,Mexico,1992,male,35-54 years,7168700,Mexico1992,"3,63,60,91,63,462",4830,482,Boomers
16652,Mexico,1992,male,15-24 years,9572400,Mexico1992,"3,63,60,91,63,462",4830,554,Generation X
16653,Mexico,1992,female,15-24 years,9605800,Mexico1992,"3,63,60,91,63,462",4830,126,Generation X
16654,Mexico,1992,female,25-34 years,6654900,Mexico1992,"3,63,60,91,63,462",4830,84,Boomers
16655,Mexico,1992,female,75+ years,730100,Mexico1992,"3,63,60,91,63,462",4830,8,G.I. Generation
16656,Mexico,1992,female,55-74 years,3193600,Mexico1992,"3,63,60,91,63,462",4830,33,Silent
16657,Mexico,1992,female,35-54 years,7544500,Mexico1992,"3,63,60,91,63,462",4830,66,Boomers
16658,Mexico,1992,male,5-14 years,10704300,Mexico1992,"3,63,60,91,63,462",4830,41,Millenials
16659,Mexico,1992,female,5-14 years,10352200,Mexico1992,"3,63,60,91,63,462",4830,21,Millenials
16660,Mexico,1993,male,75+ years,560100,Mexico1993,"5,00,73,60,65,605",6518,95,G.I. Generation
16661,Mexico,1993,male,55-74 years,2963500,Mexico1993,"5,00,73,60,65,605",6518,255,Silent
16662,Mexico,1993,male,25-34 years,6543100,Mexico1993,"5,00,73,60,65,605",6518,488,Boomers
16663,Mexico,1993,male,35-54 years,7427100,Mexico1993,"5,00,73,60,65,605",6518,546,Boomers
16664,Mexico,1993,male,15-24 years,9745400,Mexico1993,"5,00,73,60,65,605",6518,582,Generation X
16665,Mexico,1993,female,15-24 years,9764500,Mexico1993,"5,00,73,60,65,605",6518,126,Generation X
16666,Mexico,1993,female,35-54 years,7837300,Mexico1993,"5,00,73,60,65,605",6518,83,Boomers
16667,Mexico,1993,female,55-74 years,3305700,Mexico1993,"5,00,73,60,65,605",6518,32,Silent
16668,Mexico,1993,female,25-34 years,6871000,Mexico1993,"5,00,73,60,65,605",6518,64,Boomers
16669,Mexico,1993,female,75+ years,745600,Mexico1993,"5,00,73,60,65,605",6518,6,G.I. Generation
16670,Mexico,1993,male,5-14 years,10712100,Mexico1993,"5,00,73,60,65,605",6518,45,Millenials
16671,Mexico,1993,female,5-14 years,10351400,Mexico1993,"5,00,73,60,65,605",6518,20,Millenials
16672,Mexico,1994,male,75+ years,573400,Mexico1994,"5,27,81,32,38,126",6735,100,G.I. Generation
16673,Mexico,1994,male,55-74 years,3066800,Mexico1994,"5,27,81,32,38,126",6735,299,Silent
16674,Mexico,1994,male,25-34 years,6757200,Mexico1994,"5,27,81,32,38,126",6735,550,Boomers
16675,Mexico,1994,male,35-54 years,7691700,Mexico1994,"5,27,81,32,38,126",6735,554,Boomers
16676,Mexico,1994,male,15-24 years,9882000,Mexico1994,"5,27,81,32,38,126",6735,646,Generation X
16677,Mexico,1994,female,15-24 years,9886600,Mexico1994,"5,27,81,32,38,126",6735,168,Generation X
16678,Mexico,1994,female,75+ years,764600,Mexico1994,"5,27,81,32,38,126",6735,12,G.I. Generation
16679,Mexico,1994,female,35-54 years,8137700,Mexico1994,"5,27,81,32,38,126",6735,88,Boomers
16680,Mexico,1994,female,25-34 years,7102600,Mexico1994,"5,27,81,32,38,126",6735,71,Boomers
16681,Mexico,1994,female,55-74 years,3420700,Mexico1994,"5,27,81,32,38,126",6735,28,Silent
16682,Mexico,1994,male,5-14 years,10730100,Mexico1994,"5,27,81,32,38,126",6735,46,Millenials
16683,Mexico,1994,female,5-14 years,10360700,Mexico1994,"5,27,81,32,38,126",6735,26,Millenials
